Series;Time;Value
cms;2018-06-06T08:00:00+02:00;65.60524864664997
cms;2018-06-06T14:00:00+02:00;67.80239776691788
cms;2018-06-06T20:00:00+02:00;69.18531001284944
cms;2018-06-07T02:00:00+02:00;68.65638117036167
cms;2018-06-07T08:00:00+02:00;65.87953489797879
cms;2018-06-07T14:00:00+02:00;49.56610093561112
cms;2018-06-07T20:00:00+02:00;40.6841624006921
cms;2018-06-08T02:00:00+02:00;36.67090510061843
cms;2018-06-08T08:00:00+02:00;36.948004121885
cms;2018-06-08T14:00:00+02:00;34.78861420552527
cms;2018-06-08T20:00:00+02:00;41.19826506827638
cms;2018-06-09T02:00:00+02:00;47.49244657235276
cms;2018-06-09T08:00:00+02:00;43.92969623666278
cms;2018-06-09T14:00:00+02:00;41.06274227424
cms;2018-06-09T20:00:00+02:00;39.768011577720095
cms;2018-06-10T02:00:00+02:00;44.780601994020586
cms;2018-06-10T08:00:00+02:00;37.52990324263334
cms;2018-06-10T14:00:00+02:00;35.69363679173855
cms;2018-06-10T20:00:00+02:00;37.50459369183575
cms;2018-06-11T02:00:00+02:00;32.99615088403335
cms;2018-06-11T08:00:00+02:00;31.072126254596647
cms;2018-06-11T14:00:00+02:00;31.84338232273833
cms;2018-06-11T20:00:00+02:00;35.336268518059406
cms;2018-06-12T02:00:00+02:00;38.23511246312166
cms;2018-06-12T08:00:00+02:00;49.95962637510387
cms;2018-06-12T14:00:00+02:00;53.0346559663007
cms;2018-06-12T20:00:00+02:00;59.760871180801715
cms;2018-06-13T02:00:00+02:00;60.279945751653365
cms;2018-06-13T08:00:00+02:00;60.500477563678636
cms;2018-06-13T14:00:00+02:00;65.73850164425309
cms;2018-06-13T20:00:00+02:00;73.83686999330781
cms;2018-06-14T02:00:00+02:00;77.33951755639664
cms;2018-06-14T08:00:00+02:00;79.88489502327887
cms;2018-06-14T14:00:00+02:00;78.73190488382609
cms;2018-06-14T20:00:00+02:00;75.23054766758317
cms;2018-06-15T02:00:00+02:00;60.151556447736645
cms;2018-06-15T08:00:00+02:00;50.981020388303364
cms;2018-06-15T14:00:00+02:00;51.109757867196166
cms;2018-06-15T20:00:00+02:00;58.82587930951778
cms;2018-06-16T02:00:00+02:00;60.4206524893972
cms;2018-06-16T08:00:00+02:00;56.52846830758048
cms;2018-06-16T14:00:00+02:00;57.92048529693502
cms;2018-06-16T20:00:00+02:00;65.33054318638997
cms;2018-06-17T02:00:00+02:00;72.24446253195666
cms;2018-06-17T08:00:00+02:00;74.41419313202834
cms;2018-06-17T14:00:00+02:00;76.03825952207052
cms;2018-06-17T20:00:00+02:00;73.82230552385226
cms;2018-06-18T02:00:00+02:00;71.73138665668779
cms;2018-06-18T08:00:00+02:00;75.28354937503056
cms;2018-06-18T14:00:00+02:00;76.56807594589002
cms;2018-06-18T20:00:00+02:00;76.19144483420388
cms;2018-06-19T02:00:00+02:00;76.58364065525392
cms;2018-06-19T08:00:00+02:00;77.65671358445445
cms;2018-06-19T14:00:00+02:00;76.48512570634834
cms;2018-06-19T20:00:00+02:00;72.29656673351889
cms;2018-06-20T02:00:00+02:00;69.44254204232443
cms;2018-06-20T08:00:00+02:00;65.99260897467205
cms;2018-06-20T14:00:00+02:00;61.89489128891035
